,Date,Open,High,Low,Close,Adj Close,Volume,Typical_Price,lrets,Mkt-RF,SMB,HML,RF,ADS_INDEX_020323
299,2019-03-13,240.55999755859375,243.4199981689453,239.5500030517578,240.38999938964844,240.38999938964844,1885500,241.12000020345053,0.7013147735908554,0.68,-0.31,0.07,0.009,-0.280989
300,2019-03-14,244.0500030517578,244.6300048828125,241.3000030517578,241.58999633789062,241.58999633789062,1946800,242.5066680908203,0.497945739811545,-0.1,-0.4,0.3,0.009,-0.280229
301,2019-03-15,241.3699951171875,243.24000549316406,240.1999969482422,241.88999938964844,241.88999938964844,2053800,241.77666727701822,0.12410155245810017,0.48,-0.25,-0.24,0.009,-0.281399
302,2019-03-18,242.52999877929688,245.9600067138672,240.13999938964844,240.97999572753906,240.97999572753906,2411600,242.36000061035156,-0.3769150076173844,0.46,0.16,0.44,0.009,-0.295578
303,2019-03-19,242.25999450683594,244.1300048828125,240.35000610351562,241.9600067138672,241.9600067138672,2191300,242.14667256673178,0.405852622094649,-0.09,-0.38,-0.91,0.009,-0.30265
304,2019-03-20,243.0,247.27999877929688,239.8000030517578,244.58999633789062,244.58999633789062,1210800,243.88999938964844,1.0810873383936048,-0.39,0.02,-1.04,0.009,-0.310745
305,2019-03-21,243.72000122070312,251.64999389648438,243.72000122070312,250.9499969482422,250.9499969482422,1532100,248.77333068847656,2.567037956963425,1.11,0.3,-1.23,0.009,-0.319868
306,2019-03-22,249.0,250.5,241.07000732421875,241.2100067138672,241.2100067138672,2014800,244.26000467936197,-3.95857527425747,-2.17,-1.52,-0.06,0.009,-0.330019
307,2019-03-25,238.7899932861328,243.00999450683594,236.6199951171875,241.6999969482422,241.6999969482422,1553200,240.44332885742188,0.20293238856678997,-0.05,0.66,-0.27,0.009,-0.367274
308,2019-03-26,245.0399932861328,247.24000549316406,243.1999969482422,245.0,245.0,1351100,245.14666748046875,1.3560935461511825,0.76,0.17,0.46,0.009,-0.38276
309,2019-03-27,244.82000732421875,244.82000732421875,235.60000610351562,241.3699951171875,241.3699951171875,1578800,240.59666951497397,-1.4927204895794688,-0.5,0.1,0.49,0.009,-0.399885
310,2019-03-28,243.72999572753906,245.85000610351562,240.72999572753906,243.3300018310547,243.3300018310547,1049100,243.30333455403647,0.808754862641603,0.4,0.34,0.02,0.009,-0.418656
311,2019-03-29,246.5,247.1300048828125,243.36000061035156,246.49000549316406,246.49000549316406,1389900,245.66000366210938,1.2902892718720693,0.66,-0.22,-0.92,0.009,-0.439078
312,2019-04-01,249.99000549316406,250.35000610351562,243.8000030517578,245.72999572753906,245.72999572753906,1813400,246.62666829427084,-0.30880921852594057,1.19,-0.3,0.99,0.01,-0.509854
313,2019-04-02,245.75,247.02000427246094,242.8000030517578,246.82000732421875,246.82000732421875,1480300,245.54667154947916,0.4426000890559223,-0.05,-0.13,-0.44,0.01,-0.533652
314,2019-04-03,248.89999389648438,248.89999389648438,244.2899932861328,247.13999938964844,247.13999938964844,1046600,246.77666219075522,0.1295619507016177,0.27,0.22,-0.39,0.01,-0.556302
315,2019-04-04,246.35000610351562,246.38999938964844,230.13999938964844,237.02999877929688,237.02999877929688,2942400,237.85333251953125,-4.176826495362818,0.19,0.21,0.92,0.01,-0.57781
316,2019-04-05,238.63999938964844,240.08999633789062,235.25999450683594,236.97999572753906,236.97999572753906,1177100,237.44332885742188,-0.02109788929463008,0.52,0.53,-0.08,0.01,-0.598184
317,2019-04-08,236.39999389648438,239.3800048828125,233.50999450683594,237.2100067138672,237.2100067138672,1448000,236.70000203450522,0.09701216946087499,0.08,-0.29,0.1,0.01,-0.652121
318,2019-04-09,235.1300048828125,240.27999877929688,235.1300048828125,238.75999450683594,238.75999450683594,1360800,238.0566660563151,0.6512987238975754,-0.65,-0.57,-0.14,0.01,-0.667148
319,2019-04-10,240.5,245.5800018310547,240.02000427246094,243.66000366210938,243.66000366210938,1241400,243.086669921875,2.031498566245382,0.48,0.97,-0.1,0.01,-0.680634
320,2019-04-11,243.63999938964844,246.19000244140625,242.11000061035156,245.77000427246094,245.77000427246094,1042700,244.69000244140625,0.8622330663785149,0.0,-0.31,0.41,0.01,-0.692585
321,2019-04-12,247.0,247.74000549316406,243.74000549316406,244.3000030517578,244.3000030517578,997300,245.26000467936197,-0.5999165864094103,0.65,-0.5,0.64,0.01,-0.703003
322,2019-04-15,244.07000732421875,246.39999389648438,242.44000244140625,243.7899932861328,243.7899932861328,1299000,244.20999654134116,-0.20898193163860768,-0.09,-0.22,-0.54,0.01,-0.724771
323,2019-04-16,245.88999938964844,246.1199951171875,238.85000610351562,239.80999755859375,239.80999755859375,1130700,241.59333292643228,-1.6460238477957745,0.13,0.12,0.7,0.01,-0.728444
324,2019-04-17,241.72000122070312,242.0,234.32000732421875,236.22999572753906,236.22999572753906,2485800,237.51666768391928,-1.5041044341550958,-0.32,-0.7,0.83,0.01,-0.730276
325,2019-04-18,234.39999389648438,238.9199981689453,232.13999938964844,237.39999389648438,237.39999389648438,2936600,236.15333048502603,0.49405678460834324,0.11,-0.25,-0.51,0.01,-0.730265
326,2019-04-22,236.02000427246094,243.57000732421875,236.0,242.63999938964844,242.63999938964844,1251300,240.7366689046224,2.1832404399135363,0.11,-0.46,-0.55,0.01,-0.712085
327,2019-04-23,243.25,247.33999633789062,241.10000610351562,243.5500030517578,243.5500030517578,2057600,243.99666849772134,0.37434119180002057,0.97,0.72,-0.48,0.01,-0.703428
328,2019-04-24,245.0,245.3800048828125,241.05999755859375,242.6999969482422,242.6999969482422,2720000,243.04666646321616,-0.3496172624506855,-0.23,0.27,-0.08,0.01,-0.693207
329,2019-04-25,261.0199890136719,269.2699890136719,258.17999267578125,260.69000244140625,260.69000244140625,4777400,262.7133280436198,7.15058711443648,-0.14,-0.75,-0.19,0.01,-0.68142
330,2019-04-26,260.0,267.8299865722656,257.0899963378906,267.0799865722656,267.0799865722656,2216600,263.99998982747394,2.421621741086799,0.53,0.43,0.07,0.01,-0.668063
331,2019-04-29,267.1000061035156,273.4700012207031,267.1000061035156,271.69000244140625,271.69000244140625,2026000,270.7533365885417,1.7113530727415949,0.18,0.08,0.64,0.01,-0.618767
332,2019-04-30,271.0,273.82000732421875,268.7300109863281,271.510009765625,271.510009765625,1522700,271.3533426920573,-0.06627123649627364,-0.04,-0.7,0.28,0.01,-0.599566
333,2019-05-01,273.1600036621094,273.1600036621094,268.30999755859375,270.3999938964844,270.3999938964844,1528700,270.6233317057292,-0.4096685479408002,-0.83,-0.1,-0.02,0.009,-0.579011
334,2019-05-02,264.8599853515625,269.989990234375,260.3500061035156,262.6700134277344,262.6700134277344,3211700,264.336669921875,-2.9003779011891773,-0.16,0.45,-0.27,0.009,-0.558915
335,2019-05-03,265.67999267578125,269.30999755859375,264.260009765625,268.5199890136719,268.5199890136719,1653000,267.3633321126302,2.202681557143027,1.13,0.94,-0.27,0.009,-0.539271
336,2019-05-06,260.5,270.9700012207031,257.5,269.75,269.75,1255400,266.0733337402344,0.4570245982069565,-0.39,0.6,-0.42,0.009,-0.483331
337,2019-05-07,267.0,268.8999938964844,260.04998779296875,264.80999755859375,264.80999755859375,1565600,264.58665974934894,-1.848302565745641,-1.69,-0.28,0.5,0.009,-0.466112
338,2019-05-08,264.0,268.3900146484375,260.8299865722656,265.9800109863281,265.9800109863281,1263000,265.06667073567706,0.4408580809320384,-0.22,-0.15,-0.32,0.009,-0.449655
339,2019-05-09,262.3500061035156,271.79998779296875,260.2799987792969,270.489990234375,270.489990234375,1709900,267.52332560221356,1.68139336329034,-0.28,0.08,0.12,0.009,-0.433953
340,2019-05-10,268.5,275.20001220703125,266.5,274.8999938964844,274.8999938964844,1754400,272.2000020345052,1.6172280045513077,0.35,-0.37,0.08,0.009,-0.419003
341,2019-05-13,266.8800048828125,271.1600036621094,259.2699890136719,260.1199951171875,260.1199951171875,2776000,263.51666259765625,-5.5264328738958035,-2.67,-0.73,0.29,0.009,-0.378292
342,2019-05-14,263.2200012207031,272.92999267578125,263.2200012207031,272.07000732421875,272.07000732421875,2046800,269.4066670735677,4.491636881836669,0.93,0.4,-0.02,0.009,-0.365662
343,2019-05-15,270.0,276.42999267578125,269.5400085449219,273.9599914550781,273.9599914550781,1283800,273.30999755859375,0.692266609137171,0.58,0.05,-0.95,0.009,-0.353441
344,2019-05-16,275.0,281.739990234375,274.2099914550781,277.9599914550781,277.9599914550781,4212700,277.96999104817706,1.4495108565268922,0.91,-0.4,-0.32,0.009,-0.341626
345,2019-05-17,275.7099914550781,277.32000732421875,271.6199951171875,272.989990234375,272.989990234375,1721800,273.97666422526044,-1.8042058999971466,-0.73,-0.8,0.29,0.009,-0.330214
346,2019-05-20,266.9599914550781,270.5,263.5400085449219,265.0799865722656,265.0799865722656,2414600,266.3733317057292,-2.940351213998049,-0.65,-0.23,0.72,0.009,-0.298073
347,2019-05-21,269.7099914550781,273.0,267.75,271.2099914550781,271.2099914550781,1078700,270.65333048502606,2.286178047150056,0.9,0.43,-0.35,0.009,-0.287671
348,2019-05-22,270.07000732421875,276.5,269.8299865722656,273.3900146484375,273.3900146484375,775600,273.24000040690106,0.8006003720757882,-0.4,-0.52,-0.59,0.009,-0.277372
349,2019-05-23,270.05999755859375,270.8699951171875,263.8800048828125,264.7900085449219,264.7900085449219,1458500,266.5133361816406,-3.1962309487010288,-1.37,-0.69,-0.27,0.009,-0.267173
350,2019-05-24,266.75,269.44000244140625,265.04998779296875,268.95001220703125,268.95001220703125,1181800,267.81333414713544,1.558844283711558,0.23,0.5,0.31,0.009,-0.257072
351,2019-05-28,269.0799865722656,272.1199951171875,264.739990234375,266.6499938964844,266.6499938964844,1444800,267.83665974934894,-0.8588619949988718,-0.78,0.29,-0.63,0.009,-0.21778
352,2019-05-29,263.8999938964844,268.32000732421875,261.510009765625,264.19000244140625,264.19000244140625,1127600,264.67333984375,-0.9268363657555234,-0.71,-0.29,0.42,0.009,-0.208325
353,2019-05-30,265.4100036621094,265.4100036621094,261.2099914550781,262.6000061035156,262.6000061035156,1304900,263.0733337402344,-0.6036565388112258,0.14,-0.28,-0.77,0.009,-0.199017
354,2019-05-31,259.30999755859375,265.44000244140625,257.5,261.92999267578125,261.92999267578125,1219400,261.6233317057292,-0.25547205830074304,-1.37,-0.22,-0.09,0.009,-0.189855
355,2019-06-03,262.0,263.2900085449219,246.02000427246094,248.3800048828125,248.3800048828125,2822300,252.56333923339844,-5.311741334979736,-0.4,0.35,1.65,0.009,-0.164577
356,2019-06-04,251.13999938964844,258.07000732421875,247.50999450683594,257.54998779296875,257.54998779296875,1522600,254.3766632080078,3.625397743632508,2.33,0.42,-0.02,0.009,-0.157275
357,2019-06-05,262.3699951171875,263.8800048828125,256.29998779296875,263.25,263.25,1827100,261.14333089192706,2.1890322399235274,0.7,-0.98,-0.97,0.009,-0.150519
358,2019-06-06,263.239990234375,269.67999267578125,261.82000732421875,268.489990234375,268.489990234375,950400,266.663330078125,1.9709481921005079,0.55,-1.04,0.01,0.009,-0.144309
359,2019-06-07,270.989990234375,276.69000244140625,270.989990234375,274.54998779296875,274.54998779296875,1692500,274.07666015625,2.2319716327830363,1.04,0.05,-1.2,0.009,-0.138642
360,2019-06-10,279.3599853515625,280.55999755859375,275.6099853515625,275.8699951171875,275.8699951171875,1248700,277.34665934244794,0.47963732996185726,0.53,-0.04,0.08,0.009,-0.125498
361,2019-06-11,279.8599853515625,279.8599853515625,263.95001220703125,266.2900085449219,266.2900085449219,1467000,270.03333536783856,-3.534374999244605,-0.12,-0.25,0.55,0.009,-0.123216
362,2019-06-12,266.0,270.3399963378906,264.3299865722656,267.8800048828125,267.8800048828125,977700,267.51666259765625,0.5953164699367797,-0.2,0.41,-0.98,0.009,-0.122084
363,2019-06-13,268.6000061035156,274.0899963378906,268.6000061035156,273.7900085449219,273.7900085449219,1181400,272.1600036621094,2.1822283118176244,0.52,0.67,-0.04,0.009,-0.122101
364,2019-06-14,273.7300109863281,275.6099853515625,270.04998779296875,272.25,272.25,1015500,272.63665771484375,-0.564065857456697,-0.27,-0.79,0.31,0.009,-0.123269
365,2019-06-17,273.70001220703125,276.3800048828125,271.7200012207031,274.55999755859375,274.55999755859375,988400,274.2200012207031,0.844904559445947,0.15,0.63,-1.12,0.009,-0.132924
366,2019-06-18,278.32000732421875,285.0299987792969,278.32000732421875,282.6400146484375,282.6400146484375,2010000,281.9966735839844,2.900424747055119,1.04,0.16,0.33,0.009,-0.137195
367,2019-06-19,284.2099914550781,285.8299865722656,281.04998779296875,285.510009765625,285.510009765625,1481800,284.12999471028644,1.01030340784245,0.32,0.11,-0.6,0.009,-0.141868
368,2019-06-20,290.239990234375,292.9800109863281,286.42999267578125,288.79998779296875,288.79998779296875,1732800,289.40333048502606,1.1457275794051647,0.89,-0.36,-0.23,0.009,-0.146947
369,2019-06-21,287.5199890136719,290.8399963378906,285.6499938964844,285.739990234375,285.739990234375,1645200,287.4099934895833,-1.0652092490156306,-0.21,-0.47,-0.04,0.009,-0.152431
370,2019-06-24,287.8699951171875,288.3800048828125,280.94000244140625,282.5,282.5,1542400,283.94000244140625,-1.1403721673904244,-0.34,-0.89,0.08,0.009,-0.17191
371,2019-06-25,283.1499938964844,283.1499938964844,273.05999755859375,275.3599853515625,275.3599853515625,1587200,277.1899922688802,-2.559927132067319,-0.98,0.34,0.71,0.009,-0.180184
372,2019-06-26,278.7799987792969,285.20001220703125,273.8599853515625,275.3399963378906,275.3399963378906,1310400,278.1333312988281,-0.007259493134270656,-0.06,-0.05,0.25,0.009,-0.189448
373,2019-06-27,277.3699951171875,280.8299865722656,276.2099914550781,278.510009765625,278.510009765625,1144000,278.51666259765625,1.1447316094781002,0.6,1.42,-0.09,0.009,-0.199706
374,2019-06-28,277.80999755859375,280.19000244140625,274.57000732421875,274.57000732421875,274.57000732421875,4160800,276.44333902994794,-1.424773620627029,0.68,0.64,0.61,0.009,-0.210959
375,2019-07-01,281.989990234375,284.3299865722656,279.489990234375,283.510009765625,283.510009765625,1741200,282.4433288574219,3.204116613676522,0.75,-0.54,-0.13,0.009,-0.251105
376,2019-07-02,283.30999755859375,289.32000732421875,283.1499938964844,288.30999755859375,288.30999755859375,1946400,286.9266662597656,1.6788851305939545,0.14,-0.79,-0.81,0.009,-0.264587
377,2019-07-03,289.8999938964844,294.2300109863281,289.8999938964844,293.1499938964844,293.1499938964844,1116100,292.4266662597656,1.6648120924076082,0.78,-0.04,-0.33,0.009,-0.276921
378,2019-07-05,291.0,294.6199951171875,288.54998779296875,294.5299987792969,294.5299987792969,1005100,292.56666056315106,0.4696458741297427,-0.1,0.16,0.91,0.009,-0.298157
379,2019-07-08,293.6499938964844,293.7799987792969,289.6499938964844,293.0,293.0,1268700,292.14333089192706,-0.5208252314001349,-0.58,-0.45,0.05,0.009,-0.321004
380,2019-07-09,291.4100036621094,299.1199951171875,290.6300048828125,298.0199890136719,298.0199890136719,1656000,295.92332967122394,1.6987952465846945,0.18,-0.15,-0.43,0.009,-0.325565
381,2019-07-10,299.6099853515625,302.989990234375,298.30999755859375,298.75,298.75,1209400,300.01666259765625,0.24465417628061203,0.4,-0.15,-0.36,0.009,-0.328523
382,2019-07-11,300.4100036621094,302.6300048828125,299.4599914550781,302.30999755859375,302.30999755859375,886700,301.46666463216144,1.184586963886325,0.19,-0.79,0.04,0.009,-0.329878
383,2019-07-12,302.29998779296875,303.1700134277344,296.1099853515625,301.1300048828125,301.1300048828125,963900,300.1366678873698,-0.39108914722687516,0.53,0.18,0.41,0.009,-0.329631
384,2019-07-15,302.0,302.4100036621094,297.8800048828125,301.1000061035156,301.1000061035156,729800,300.4633382161458,-0.009962565390075895,-0.04,-0.34,-1.07,0.009,-0.319989
385,2019-07-16,300.0,301.29998779296875,294.20001220703125,295.5,295.5,1161700,297.0,-1.877361891226137,-0.32,0.35,0.1,0.009,-0.314756
386,2019-07-17,295.5,300.1600036621094,294.510009765625,296.55999755859375,296.55999755859375,865700,297.07667032877606,0.3580713763904342,-0.64,-0.15,-0.65,0.009,-0.308629
387,2019-07-18,296.32000732421875,298.489990234375,294.0299987792969,294.67999267578125,294.67999267578125,1093400,295.7333272298177,-0.6359553650265859,0.35,-0.29,0.02,0.009,-0.301606
388,2019-07-19,298.04998779296875,299.20001220703125,288.4599914550781,289.739990234375,289.739990234375,1396000,292.46666463216144,-1.6906061551074103,-0.56,0.15,0.86,0.009,-0.293686
389,2019-07-22,293.3999938964844,294.9700012207031,289.6199951171875,293.80999755859375,293.80999755859375,1963400,292.7999979654948,1.39493562020494,0.25,-0.44,-0.49,0.009,-0.263676
390,2019-07-23,295.0199890136719,295.0199890136719,287.6400146484375,291.010009765625,291.010009765625,1606700,291.2233378092448,-0.9575627210848481,0.65,-0.23,0.81,0.009,-0.250458
391,2019-07-24,291.7200012207031,297.6099853515625,290.5,297.2099914550781,297.2099914550781,2766200,295.1066589355469,2.1081266502677387,0.66,0.74,0.85,0.009,-0.235486
392,2019-07-25,288.5,290.75,279.69000244140625,285.7300109863281,285.7300109863281,4532000,285.39000447591144,-3.9391583478238346,-0.63,-0.66,-0.12,0.009,-0.218755
393,2019-07-26,288.3699951171875,290.19000244140625,285.75,289.3299865722656,289.3299865722656,1711600,288.42332967122394,1.2520511354435548,0.82,0.39,-0.19,0.009,-0.20026
394,2019-07-29,289.3399963378906,290.0,275.5899963378906,285.8399963378906,285.8399963378906,3271800,283.80999755859375,-1.2135657875384176,-0.32,-0.34,-0.46,0.009,-0.133976
395,2019-07-30,284.2799987792969,286.3900146484375,280.9700012207031,281.0,281.0,1556900,282.7866719563802,-1.7077531569663407,-0.17,1.36,0.89,0.009,-0.108047
396,2019-07-31,281.7099914550781,282.5,272.6099853515625,277.3900146484375,277.3900146484375,2097600,277.5,-1.2930158321378116,-1.09,0.12,0.61,0.009,-0.0801606
397,2019-08-01,277.3800048828125,281.7200012207031,271.1199951171875,274.0,274.0,2759000,275.6133321126302,-1.229640462429682,-1.04,-0.42,-1.9,0.007,-0.0503093
398,2019-08-02,272.95001220703125,273.1099853515625,261.8800048828125,265.8599853515625,265.8599853515625,2437800,266.9499918619792,-3.015830704693201,-0.87,-0.31,0.07,0.007,-0.0220094
399,2019-08-05,255.00999450683594,262.5400085449219,251.89999389648438,256.80999755859375,256.80999755859375,3590400,257.0833333333333,-3.463329698020079,-3.07,-0.01,0.0,0.007,0.0537868
400,2019-08-06,261.6600036621094,265.0,257.3500061035156,261.7099914550781,261.7099914550781,1722800,261.35333251953125,1.8900485487546526,1.29,-0.42,-0.59,0.007,0.0762041
401,2019-08-07,259.6600036621094,264.95001220703125,257.0,260.69000244140625,260.69000244140625,1291500,260.8800048828125,-0.3905016545761697,0.07,0.08,-0.9,0.007,0.0972294
402,2019-08-08,262.010009765625,267.7300109863281,261.3800048828125,267.1099853515625,267.1099853515625,1644400,265.4066670735677,2.4328532433258054,1.97,0.04,-0.23,0.007,0.116869
403,2019-08-09,267.25,268.0,262.739990234375,263.82000732421875,263.82000732421875,897800,264.85333251953125,-1.2393423553025862,-0.78,-0.42,-0.23,0.007,0.135129
404,2019-08-12,261.29998779296875,263.1199951171875,257.75,258.57000732421875,258.57000732421875,704800,259.81333414713544,-2.010060152967341,-1.32,0.28,-0.27,0.007,0.18068
405,2019-08-13,258.0,263.57000732421875,257.3500061035156,262.19000244140625,262.19000244140625,1610200,261.0366719563802,1.390296243528244,1.47,-0.17,-0.54,0.007,0.191462
406,2019-08-14,258.3399963378906,259.8699951171875,251.69000244140625,252.30999755859375,252.30999755859375,1776300,254.62333170572916,-3.8410960548492135,-2.95,0.22,-0.51,0.007,0.199881
407,2019-08-15,252.0,254.91000366210938,250.19000244140625,252.2899932861328,252.2899932861328,1778800,252.4633331298828,-0.007928764500331198,0.16,-0.61,-0.52,0.007,0.205939
408,2019-08-16,255.91000366210938,259.8999938964844,254.8699951171875,256.9100036621094,256.9100036621094,1506700,257.22666422526044,1.8146650369635253,1.55,0.52,0.61,0.007,0.20964
409,2019-08-19,260.0,261.5799865722656,254.63999938964844,255.50999450683594,255.50999450683594,1812500,257.2433268229167,-0.5464316942426883,1.14,0.01,0.22,0.007,0.207611
410,2019-08-20,255.5,257.6099853515625,252.5800018310547,255.27999877929688,255.27999877929688,1351600,255.1566619873047,-0.09005491341094185,-0.75,0.3,-0.5,0.007,0.203907
411,2019-08-21,262.0,267.8399963378906,260.239990234375,265.7799987792969,265.7799987792969,1902700,264.6199951171875,4.0307917122285986,0.85,0.05,-0.3,0.007,0.198857
412,2019-08-22,266.5,267.95001220703125,262.2799987792969,264.6400146484375,264.6400146484375,1271400,264.95667521158856,-0.42984271228103665,-0.1,-0.53,0.49,0.007,0.192458
413,2019-08-23,266.3699951171875,274.55999755859375,261.82000732421875,263.07000732421875,263.07000732421875,2613900,266.48333740234375,-0.5950282886939107,-2.66,-0.55,-0.18,0.007,0.184709
414,2019-08-26,265.0,266.8699951171875,262.30999755859375,266.57000732421875,266.57000732421875,849600,265.25,1.3216716455886512,1.08,-0.02,-0.17,0.007,0.152619
415,2019-08-27,269.0199890136719,269.6000061035156,261.94000244140625,266.2099914550781,266.2099914550781,1473800,265.9166666666667,-0.13514618595351635,-0.46,-0.88,-0.67,0.007,0.138011
416,2019-08-28,261.7699890136719,263.30999755859375,258.2200012207031,260.32000732421875,260.32000732421875,1573800,260.6166687011719,-2.237376729088414,0.68,0.46,0.62,0.007,0.121321
417,2019-08-29,263.8599853515625,265.95001220703125,260.6000061035156,264.7900085449219,264.7900085449219,1080000,263.78000895182294,1.7025419663698749,1.35,0.31,0.34,0.007,0.102544
418,2019-08-30,265.9100036621094,266.5799865722656,256.6499938964844,261.8399963378906,261.8399963378906,1497500,261.6899922688802,-1.1203475063002344,0.03,-0.38,0.23,0.007,0.0816744
419,2019-09-03,264.0899963378906,265.55999755859375,261.0,263.3800048828125,263.3800048828125,1423600,263.31333414713544,0.586425861424722,-0.86,-0.95,0.1,0.009,-0.0169159
420,2019-09-04,265.7200012207031,270.1400146484375,265.25,268.5199890136719,268.5199890136719,1201100,267.9700012207031,1.9327483335059625,1.08,-0.22,0.43,0.009,-0.0424023
421,2019-09-05,270.32000732421875,273.1600036621094,260.6000061035156,269.6199951171875,269.6199951171875,2145400,267.7933349609375,0.4088183996764805,1.42,0.4,0.7,0.009,-0.0680415
422,2019-09-06,269.8999938964844,270.55999755859375,262.4700012207031,263.5,263.5,1400600,265.50999959309894,-2.2960174171521963,-0.02,-0.39,0.04,0.009,-0.0938413
423,2019-09-09,264.0,265.8399963378906,250.0,254.67999267578125,254.67999267578125,2922100,256.8399963378906,-3.404554159110873,0.07,0.74,3.06,0.009,-0.172092
424,2019-09-10,250.47000122070312,255.6699981689453,246.5,253.17999267578125,253.17999267578125,2525900,251.78333028157553,-0.5907157110526029,0.17,1.06,1.13,0.009,-0.19823
425,2019-09-11,252.6300048828125,259.07000732421875,251.02000427246094,253.6699981689453,253.6699981689453,1487100,254.586669921875,0.1933533213669847,0.88,1.33,-0.04,0.009,-0.224377
426,2019-09-12,256.6000061035156,259.6600036621094,255.52000427246094,256.80999755859375,256.80999755859375,1814000,257.3300018310547,1.2302299867485544,0.22,-0.3,-0.13,0.009,-0.25054
427,2019-09-13,255.3800048828125,256.3800048828125,251.0,251.9600067138672,251.9600067138672,1520500,253.11333719889322,-1.9066130960649907,-0.01,0.01,0.74,0.009,-0.276728
428,2019-09-16,251.0,261.239990234375,250.0,261.1499938964844,261.1499938964844,1182600,257.4633280436198,3.582456011033397,-0.23,0.9,0.53,0.009,-0.355323
429,2019-09-17,263.3599853515625,268.0,260.739990234375,264.04998779296875,264.04998779296875,1270800,264.26332600911456,1.1043501412320467,0.17,-0.59,-1.19,0.009,-0.381293
430,2019-09-18,266.69000244140625,266.8999938964844,259.7699890136719,265.8500061035156,265.8500061035156,1330500,264.17332967122394,0.6793829985898725,-0.05,-0.76,0.06,0.009,-0.40713
431,2019-09-19,265.45001220703125,269.17999267578125,262.5,268.739990234375,268.739990234375,1492400,266.80666097005206,1.0812070199860635,-0.05,-0.43,-0.46,0.009,-0.432841
432,2019-09-20,269.4700012207031,271.3900146484375,266.5899963378906,271.1700134277344,271.1700134277344,2138600,269.7166748046875,0.9001646887498715,-0.48,0.29,0.15,0.009,-0.458434
433,2019-09-23,272.4700012207031,273.6300048828125,266.9599914550781,267.0,267.0,1230900,269.19666544596356,-1.549732159595063,-0.02,-0.17,0.51,0.009,-0.534468
434,2019-09-24,267.0,268.3299865722656,256.1000061035156,257.5,257.5,1505400,260.64333089192706,-3.622893829645868,-1.01,-0.73,0.0,0.009,-0.559436
435,2019-09-25,257.5,259.6400146484375,248.6699981689453,259.3800048828125,259.3800048828125,2549500,255.89667256673178,0.7274466628742537,0.69,0.36,0.52,0.009,-0.584208
436,2019-09-26,259.3900146484375,259.6499938964844,255.24000549316406,257.989990234375,257.989990234375,945200,257.6266632080078,-0.5373400104742743,-0.41,-0.96,0.12,0.009,-0.608792
437,2019-09-27,258.9200134277344,259.489990234375,245.27000427246094,250.25999450683594,250.25999450683594,2276200,251.67332967122397,-3.0420431140710136,-0.62,-0.34,0.88,0.009,-0.633197
438,2019-09-30,252.1999969482422,254.8000030517578,249.50999450683594,253.85000610351562,253.85000610351562,1206000,252.72000122070312,1.4243209950110192,0.5,-0.17,-0.48,0.009,-0.705687
439,2019-10-01,255.32000732421875,256.1199951171875,249.7100067138672,250.1300048828125,250.1300048828125,1710100,251.9866689046224,-1.4762763206994656,-1.31,-0.46,-0.58,0.007,-0.730009
440,2019-10-02,249.05999755859375,250.75999450683594,243.5399932861328,246.85000610351562,246.85000610351562,1785900,247.04999796549478,-1.3199912799719549,-1.73,0.9,-0.36,0.007,-0.752424
441,2019-10-03,247.77000427246094,258.55999755859375,244.2899932861328,257.3699951171875,257.3699951171875,1676300,253.4066619873047,4.173382985054985,0.8,-0.22,-0.89,0.007,-0.772939
442,2019-10-04,260.2300109863281,267.2200012207031,259.5799865722656,266.4800109863281,266.4800109863281,1898700,264.4266662597656,3.478451583198705,1.39,-0.47,-0.07,0.007,-0.791561
443,2019-10-07,266.2300109863281,270.5,266.2300109863281,268.1499938964844,268.1499938964844,2005800,268.2933349609375,0.624726755434768,-0.41,0.16,-0.02,0.007,-0.836041
444,2019-10-08,266.0,268.3699951171875,257.9800109863281,258.1300048828125,258.1300048828125,1162000,261.4933369954427,-3.8083149763521895,-1.61,-0.13,-0.12,0.007,-0.846986
445,2019-10-09,260.8399963378906,263.5199890136719,259.4800109863281,262.0199890136719,262.0199890136719,839800,261.67332967122394,1.4957441892335055,0.92,-0.55,-0.09,0.007,-0.855983
446,2019-10-10,260.0199890136719,264.67999267578125,259.1000061035156,263.17999267578125,263.17999267578125,764800,262.3199971516927,0.44173860961258526,0.59,-0.4,0.26,0.007,-0.863036
447,2019-10-11,268.05999755859375,273.9599914550781,266.30999755859375,270.3299865722656,270.3299865722656,1749600,270.1999918619792,2.680520435111422,1.23,0.47,0.19,0.007,-0.868145
448,2019-10-14,270.07000732421875,271.2200012207031,267.8599853515625,269.44000244140625,269.44000244140625,1357100,269.5066630045573,-0.32976451284136843,-0.18,-0.34,-0.04,0.007,-0.872098
449,2019-10-15,270.44000244140625,276.5,270.0,274.239990234375,274.239990234375,1763300,273.5799967447917,1.7657859684637067,1.03,0.25,-0.25,0.007,-0.869982
450,2019-10-16,258.92999267578125,260.75,249.10000610351562,254.60000610351562,254.60000610351562,4723500,254.8166707356771,-7.430988970337182,-0.24,0.4,0.23,0.007,-0.866193
451,2019-10-17,258.2900085449219,259.05999755859375,252.0500030517578,254.30999755859375,254.30999755859375,2211700,255.13999938964844,-0.11397244079613955,0.37,0.81,-0.28,0.007,-0.860729
